"id","productname","sales_count","base_stock","turnover_ratio","partition_date"
4787,CJ 해찬들 사계절쌈장 170g,1,7,0.142857,"2025-04-26"
4788,프리미엄 와규(MB6-7) 선물세트,1,7,0.142857,"2025-04-26"
4789,지구식단 얇은두부면 100g,1,5,0.2,"2025-04-26"
4790,허브맛솔트마늘양파 52g,2,34,0.0588235,"2025-04-26"
4791,냉동 척아이롤 소고기 국거리 1.2kg,1,13,0.0769231,"2025-04-26"
4792,생강&매실 맛술830ml,3,37,0.0810811,"2025-04-26"
4793,고소한참기름320ml(병),1,19,0.0526316,"2025-04-26"
4794,[생물][국산] 오만둥이 (250g/팩),1,9,0.111111,"2025-04-26"
4795,다시마 더한 진간장 900ml,1,20,0.05,"2025-04-26"
4796,김치 사발면 (86gx6),1,8,0.125,"2025-04-26"
4797,순창 재래식생된장 1kg,1,7,0.142857,"2025-04-26"
4798,청경채 (300g),1,7,0.142857,"2025-04-26"
4799,감자맛전분99.9 350g,1,7,0.142857,"2025-04-26"
4800,국산 껍질벗긴 들깨가루 200g,1,13,0.0769231,"2025-04-26"
4801,순수천혜염 천일염 가는소금 500g,2,16,0.125,"2025-04-26"
4802,국산 들깨로 짜낸 들기름 250ml,1,8,0.125,"2025-04-26"
4803,[무항생제해발500]냉장등갈비구이용500g,2,8,0.25,"2025-04-26"
4804,샘표 새미네부엌 보쌈김치양념 90g,2,7,0.285714,"2025-04-26"
4805,강원 브로콜리 (2입),1,8,0.125,"2025-04-26"
4806,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx5병,1,23,0.0434783,"2025-04-26"
4807,참나물 (200g),1,10,0.1,"2025-04-26"
4808,미원 맛소금 95g,2,14,0.142857,"2025-04-26"
4809,올리브유 1L,1,13,0.0769231,"2025-04-26"
4810,사조 안심 닭가슴살 135g*4입,1,11,0.0909091,"2025-04-26"
4811,순창 우리쌀미소된장 450g,1,10,0.1,"2025-04-26"
4812,가지 (5입/봉),1,8,0.125,"2025-04-26"
4813,[냉장/호주산] 호주청정우 곡물비육 홍두깨살 장조림 (400g),1,8,0.125,"2025-04-26"
4814,[냉동][국산]법성포 참굴비 진공 2미*5팩(총 10미 700g),2,8,0.25,"2025-04-26"
4815,동물복지 유정란 30개입 (대란 1560g),1,9,0.111111,"2025-04-26"
4816,대추방울토마토 500g (팩),1,8,0.125,"2025-04-26"
4817,슈레드 모짜렐라치즈 1kg(개봉 후 냉동보관),1,7,0.142857,"2025-04-26"
4818,[생산자직송] 진도 조득환님의 구기자가루 선물세트 100gx4,1,10,0.1,"2025-04-26"
4819,백설 올리고당 700g,3,12,0.25,"2025-04-26"
4820,국내산 등심 잡채용 (100g) (팩),1,9,0.111111,"2025-04-26"
4821,버터헤드레터스 (180g),1,8,0.125,"2025-04-26"
4822,[냉동][국산] 반건조 민어 (1미 230g) (소금간),1,14,0.0714286,"2025-04-26"
4823,다진마늘 450g (PET),2,31,0.0645161,"2025-04-26"
4824,상하 미니치즈 칼슘 체다 144g,1,10,0.1,"2025-04-26"
4825,산줄리아노 그레이티드 치즈 80g,1,10,0.1,"2025-04-26"
4826,[파손방지 에어포장]당도선별 국내산 고당도 정품 수박 4kg,1,10,0.1,"2025-04-26"
4827,[백설] 갈색설탕 (중백당) 1kg,2,19,0.105263,"2025-04-26"
4828,돼지감자현미 2kg,1,10,0.1,"2025-04-26"
4829,통흑후추65g,3,31,0.0967742,"2025-04-26"
4830,비비고 한식간장 김자반 (50g),2,7,0.285714,"2025-04-26"
4831,산지직송 통영 멸치선물세트 2종 2호 (세멸자멸),1,7,0.142857,"2025-04-26"
4832,사과식초 900ml,1,11,0.0909091,"2025-04-26"
4833,백설 흑설탕 1kg,3,26,0.115385,"2025-04-26"
4834,갈아만든배 340ml,1,9,0.111111,"2025-04-26"
4835,멸치액젓 250g,1,18,0.0555556,"2025-04-26"
4836,헬스꼬기 지방제한 호주산 소고기 다짐육 500gX2팩,1,11,0.0909091,"2025-04-26"
4837,[가격 역주행]시골집 참기름 300ml,2,19,0.105263,"2025-04-26"
4838,팽이버섯 (3입/봉),1,11,0.0909091,"2025-04-26"
4839,인큐 애호박 200g (1입),2,15,0.133333,"2025-04-26"
4840,백설 순두부 찌개양념 130g,2,9,0.222222,"2025-04-26"
4841,[물맛남] 국내산 신선한 생굴 3kg,1,10,0.1,"2025-04-26"
4842,미림 900ml,2,7,0.285714,"2025-04-26"
4843,[냉동][노르웨이] 손질 고등어 (800g),1,10,0.1,"2025-04-26"
4844,다진마늘 240g,1,55,0.0181818,"2025-04-26"
4845,국산 고운 고춧가루 110g,3,17,0.176471,"2025-04-26"
4846,하스 엑스트라버진 아보카도오일250ml,2,7,0.285714,"2025-04-26"
4847,[함평한우] 다짐육 200g (1+등급),1,9,0.111111,"2025-04-26"
4848,[하림] 동물복지 IFF 한입쏙 닭가슴살 청양고추 (500g),1,27,0.037037,"2025-04-26"
4849,[냉동] 버섯 소불고기 (300g),1,10,0.1,"2025-04-26"
4850,멸치액젓 500g,1,26,0.0384615,"2025-04-26"
4851,유기농 발아 깨소금 180g,2,17,0.117647,"2025-04-26"
4852,친정엄마 고춧가루 200g,2,19,0.105263,"2025-04-26"
4853,사과당근주스 1000ml,1,8,0.125,"2025-04-26"
4854,[하림] 동물복지 IFF 한입쏙 닭가슴살 오리지널 (500g),1,11,0.0909091,"2025-04-26"
4855,한끼 오트밀500g(50g*10봉),1,9,0.111111,"2025-04-26"
4856,[품질보장] 자포니카 품종 민물장어 2kg(2-3미/손질후 1.2kg-1.3kg)+소스4+생강채,1,9,0.111111,"2025-04-26"
4857,계란간장소스 300ml,3,18,0.166667,"2025-04-26"
4858,특등급 국산콩 콩나물 340g,1,11,0.0909091,"2025-04-26"
4859,먼투썬 3주,1,10,0.1,"2025-04-26"
4860,[냉장][노르웨이] SSG 항공직송 프로야 연어 등심 (180g),1,10,0.1,"2025-04-26"
4861,친환경 양파 800g,1,35,0.0285714,"2025-04-26"
4862,CJ백설 허브맛솔트 50g(마늘맛),1,6,0.166667,"2025-04-26"
4863,태국 미니 아스파라거스 (팩),1,7,0.142857,"2025-04-26"
4864,백설 맛술 800ml(생강),1,46,0.0217391,"2025-04-26"
4865,[다향] 오리 간장 불고기 (500g),1,11,0.0909091,"2025-04-26"
4866,다담 순두부 찌개양념 140g,1,9,0.111111,"2025-04-26"
4867,지중해황도 410g,1,10,0.1,"2025-04-26"
4868,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,1,22,0.0454545,"2025-04-26"
4869,당면 500g,1,10,0.1,"2025-04-26"
4870,시골참기름 300ml(병),1,16,0.0625,"2025-04-26"
4871,식용유900ml,1,27,0.037037,"2025-04-26"
4872,경주 부추 300g,1,9,0.111111,"2025-04-26"
4873,즉석짜장면169g,1,9,0.111111,"2025-04-26"
4874,[오늘의채소] 국내산 깐 쪽파 3kg내외(3단),1,7,0.142857,"2025-04-26"
4875,무농약 혼합15곡 3kgX2ea,1,8,0.125,"2025-04-26"
4876,이육사와인 3병세트 절정 꽃 광야 375ml 선물(케이스쇼핑백 포함)264청포도와인,1,10,0.1,"2025-04-26"
4877,[냉동][중국] 천일염으로 염장한 부세조기 (1미 330g내외/28~30cm),1,10,0.1,"2025-04-26"
4878,시금치 (단),1,7,0.142857,"2025-04-26"
4879,해찬들 고기전용쌈장 450g,1,8,0.125,"2025-04-26"
4880,특등급 국산콩 투컵두부 600g,1,11,0.0909091,"2025-04-26"
4881,백설 2배바삭 콩기름 1.8L,1,10,0.1,"2025-04-26"
4882,짠맛을 줄인 어린이멸치 130g,1,10,0.1,"2025-04-26"
4883,[조우] 1++ No.9 한우 맑은곰탕 600g,1,9,0.111111,"2025-04-26"
4884,몬도 스파게티면 스파게티 파스타면 500g 8개,1,9,0.111111,"2025-04-26"
4885,브로콜리 (2입/봉),1,7,0.142857,"2025-04-26"
4886,무항생제 닭 (백숙용) (800g),1,7,0.142857,"2025-04-26"
4887,[냉동][베트남] 개별냉동 주꾸미 (총 800g 22~26미 내외),1,9,0.111111,"2025-04-26"
4888,하루채소 청양고추 (60g),1,23,0.0434783,"2025-04-26"
4889,우진푸드 바다야 냉동굴 1kg,1,9,0.111111,"2025-04-26"
4890,세척당근 600g (3~5입),2,11,0.181818,"2025-04-26"
4891,백설 요리올리고당 1.2kg,1,13,0.0769231,"2025-04-26"
4892,[냉장][항공]노르웨이슈페리어생연어필렛300g(전체부위)+간장&와사비소스&해동지증정,1,9,0.111111,"2025-04-26"
4893,풍성한 팽이버섯 (330g),1,10,0.1,"2025-04-26"
4894,[건어물연구소] 꽃새우볶음 90g.,1,11,0.0909091,"2025-04-26"
4895,생표고버섯 (200g내외),1,9,0.111111,"2025-04-26"
4896,헬스꼬기 지방제한 호주산 소고기 다짐육 150gX5팩,2,15,0.133333,"2025-04-26"
4897,흙당근 (1kg),1,19,0.0526316,"2025-04-26"
4898,월계수잎 20g(파우치),1,8,0.125,"2025-04-26"
4899,전통주애 오늘의 전통주 180ml 9종 종합 선물 세트,1,9,0.111111,"2025-04-26"
4900,파머스픽 흙대파 (봉),1,62,0.016129,"2025-04-26"
4901,[냉동][국산] 서해안 손질 절단꽃게 (800g),1,10,0.1,"2025-04-26"
4902,청양고추(봉),1,25,0.04,"2025-04-26"
4903,(KG)상하지즈 담은 닭주물럭750g,1,7,0.142857,"2025-04-26"
4904,밥소믈리에 레시피 가바현미 오곡 블렌딩미1kg,1,7,0.142857,"2025-04-26"
4905,[냉동][국산] 손질 삼치살 (600g) (소금간),1,14,0.0714286,"2025-04-26"
4906,파슬리9g(스테인리스&유리병 용기),1,9,0.111111,"2025-04-26"
4907,국산 두절새우 100g,1,8,0.125,"2025-04-26"
4908,슈레드 모짜렐라치즈 1kg(개봉 후 냉동보관),1,11,0.0909091,"2025-04-27"
4909,국산 참기름 250ml,2,14,0.142857,"2025-04-27"
4910,특등급 국산콩 콩나물 340g,1,10,0.1,"2025-04-27"
4911,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,2,21,0.0952381,"2025-04-27"
4912,I`mperfect 새송이버섯 (500g),3,8,0.375,"2025-04-27"
4913,양파 (1.8kg),4,39,0.102564,"2025-04-27"
4914,저당 굴소스 310g,1,9,0.111111,"2025-04-27"
4915,[Heinz]하인즈 토마토케찹 910g,1,8,0.125,"2025-04-27"
4916,이맛쌀 4kg,1,10,0.1,"2025-04-27"
4917,[냉장] [1++ No.9] 한우 칼로 다진 다짐육 200g,2,14,0.142857,"2025-04-27"
4918,[냉장][자연마지] 무항생제 한우 1+등급 국거리(세절) 300g,1,9,0.111111,"2025-04-27"
4919,멸치액젓 500g,3,25,0.12,"2025-04-27"
4920,소소한하루 양파,3,29,0.103448,"2025-04-27"
4921,국산 데친나물 고사리(건데친) 1kg,1,10,0.1,"2025-04-27"
4922,[해동][원양산] 오징어 (대 마리),1,8,0.125,"2025-04-27"
4923,무아스파탐 느린마을막걸리 750ml x 3입(6%),1,10,0.1,"2025-04-27"
4924,백설 100%통참깨참기름 320ml,2,22,0.0909091,"2025-04-27"
4925,제주산 다진마늘 260g,3,42,0.0714286,"2025-04-27"
4926,[백설] 갈색설탕 (중백당) 1kg,3,17,0.176471,"2025-04-27"
4927,[무항생제해발500]냉장등갈비구이용500g,1,6,0.166667,"2025-04-27"
4928,농심 신라면툼바 137g*4개,1,10,0.1,"2025-04-27"
4929,월계수잎 20g,1,8,0.125,"2025-04-27"
4930,밥소믈리에 레시피 발아현미 영양 블랜딩미1kg,1,11,0.0909091,"2025-04-27"
4931,허브맛솔트마늘양파 52g,2,32,0.0625,"2025-04-27"
4932,[생물][국산] 구이용 생삼치 (대) (1미 총 400g 내외),1,11,0.0909091,"2025-04-27"
4933,친정엄마 고춧가루 200g,3,17,0.176471,"2025-04-27"
4934,흙대파 750g,4,46,0.0869565,"2025-04-27"
4935,올리브오일 500ml(오히블랑카),1,6,0.166667,"2025-04-27"
4936,냉동 삶은 홍찰옥수수 20개(10~12cm내외),1,7,0.142857,"2025-04-27"
4937,진라면 매운맛 (120GX5),1,9,0.111111,"2025-04-27"
4938,친환경 양파 800g,2,34,0.0588235,"2025-04-27"
4939,백설 흑설탕 1kg,3,23,0.130435,"2025-04-27"
4940,손질 주꾸미 200g+200g 쭈꾸미볶음 샤브샤브(신선배송)[냉동],1,7,0.142857,"2025-04-27"
4941,[냉장][김해축협] 한돈 고추장 제육볶음 1000g,1,7,0.142857,"2025-04-27"
4942,백설 맛술 800ml(생강),3,45,0.0666667,"2025-04-27"
4943,국내산 삼겹살 구이용 (100g),1,10,0.1,"2025-04-27"
4944,하루채소 청양고추 (60g),2,22,0.0909091,"2025-04-27"
4945,[가격 역주행]시골집 참기름 300ml,4,30,0.133333,"2025-04-27"
4946,생강가루 55g,3,22,0.136364,"2025-04-27"
4947,[냉동][국산] 급속냉동 통영 굴 (500g),1,8,0.125,"2025-04-27"
4948,Im perfect 대파 900g,3,61,0.0491803,"2025-04-27"
4949,친환경 청적상추+깻잎혼합 150g,1,7,0.142857,"2025-04-27"
4950,세척당근 600g (3~5입),1,9,0.111111,"2025-04-27"
4951,바닐라빈시럽 430g x 3소비기한 25.07.04,1,10,0.1,"2025-04-27"
4952,백화점 식품관 직수입 태국망고 3입+애플망고 3입 혼합 기프트세트 2.1kg 내외,1,9,0.111111,"2025-04-27"
4953,해찬들 재래식된장 500g,1,8,0.125,"2025-04-27"
4954,[하림] 동물복지 IFF 한입쏙 닭가슴살 청양고추 (500g),3,26,0.115385,"2025-04-27"
4955,다진마늘 240g,4,54,0.0740741,"2025-04-27"
4956,수제망 햇 양파 (1.8kg내외/망),2,35,0.0571429,"2025-04-27"
4957,양구 DMZ펀치볼 삶은 시래기 200g x 20봉.,1,6,0.166667,"2025-04-27"
4958,[선물포장]포스티보나 해바라기유 500ml 3병(오일선물세트)[34533634],1,8,0.125,"2025-04-27"
4959,파머스픽 흙대파 (봉),6,61,0.0983607,"2025-04-27"
4960,하인즈 토마토 케찹 342g,1,9,0.111111,"2025-04-27"
4961,옛날자른당면300g,1,7,0.142857,"2025-04-27"
4962,정성깃든쌈장 500g,1,11,0.0909091,"2025-04-27"
4963,다시마 더한 진간장 900ml,3,19,0.157895,"2025-04-27"
4964,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,5,48,0.104167,"2025-04-27"
4965,[미국산] 호두 500g,1,10,0.1,"2025-04-27"
4966,돈까스소스 470g,1,8,0.125,"2025-04-27"
4967,설탕대신 알룰로스 위드 몽크프루트 830g,1,23,0.0434783,"2025-04-27"
4968,친환경 흰 목이버섯 150g,1,8,0.125,"2025-04-27"
4969,생강&매실 맛술830ml,1,34,0.0294118,"2025-04-27"
4970,고소한참기름320ml(병),1,18,0.0555556,"2025-04-27"
4971,냉동 척아이롤 소고기 국거리 1.2kg,1,12,0.0833333,"2025-04-27"
4972,국산 건표고버섯(슬라이스) 500g,2,5,0.4,"2025-04-27"
4973,하루채소 대파 (200g),2,55,0.0363636,"2025-04-27"
4974,SSG 청양 건고추(40g),1,11,0.0909091,"2025-04-27"
4975,친환경 당근 500g,1,9,0.111111,"2025-04-27"
4976,[냉동] 한우 2등급 채끝 샤브샤브 (300g),1,10,0.1,"2025-04-27"
4977,향이 진한 다진마늘 (200g),4,41,0.097561,"2025-04-27"
4978,친환경 감자 600g,1,11,0.0909091,"2025-04-27"
4979,닭근위 (400g),1,8,0.125,"2025-04-27"
4980,[건어물연구소] 새우멸치볶음 100g.,1,8,0.125,"2025-04-27"
4981,진간장 금F3 860ml,2,15,0.133333,"2025-04-27"
4982,[도드람]더느림냉장돼지갈비찜용500g,1,8,0.125,"2025-04-27"
4983,식용유900ml,2,26,0.0769231,"2025-04-27"
4984,이금기 팬더굴소스 255g,1,9,0.111111,"2025-04-27"
4985,흙생강 (300g),1,10,0.1,"2025-04-27"
4986,어울림 건강차 2종 선물세트 2호 (돼지감자차여주차),1,9,0.111111,"2025-04-27"
4987,튜브형 다진마늘 80g,3,52,0.0576923,"2025-04-27"
4988,당면 500g,1,9,0.111111,"2025-04-27"
4989,CJ 해찬들 사계절쌈장 170g,1,11,0.0909091,"2025-04-27"
4990,두번달여더진한 진간장 1.7L,1,21,0.047619,"2025-04-27"
4991,[백설] 우리밀 부침가루 500g,1,10,0.1,"2025-04-27"
4992,[냉장][국산] 양념 바다장어 (500g/팩),1,10,0.1,"2025-04-27"
4993,깨끗한 양배추 1.5kg,1,7,0.142857,"2025-04-27"
4994,오천년의 신비 국산 꽃소금 (천일염) 400g,2,12,0.166667,"2025-04-27"
4995,동원참치액 진 500g,1,41,0.0243902,"2025-04-27"
4996,난이생생 계란 15개입 (왕란 1020g),2,15,0.133333,"2025-04-27"
4997,후디스 하이밀크 고칼슘 균형영양식 600g,1,10,0.1,"2025-04-27"
4998,한입 밤고구마 (1kg),1,10,0.1,"2025-04-27"
4999,맛술 830ml(생강&매실),2,47,0.0425532,"2025-04-27"
5000,청양고추 (150g),2,18,0.111111,"2025-04-27"
5001,[냉장] 설성목장 무항생제 한돈 벌집 삼겹살 400g,1,11,0.0909091,"2025-04-27"
5002,[생물][국산] 온가족 손질 민물장어(700g/팩),1,11,0.0909091,"2025-04-27"
5003,지구식단 얇은두부면 100g,1,10,0.1,"2025-04-27"
5004,샘표 새미네부엌 부추파김치양념 120g,1,10,0.1,"2025-04-27"
5005,냉동양지 샤브샤브 600g,1,9,0.111111,"2025-04-27"
5006,[생물][국산] 구이용 생삼치 (특) (1~2미 총 500g 내외),1,7,0.142857,"2025-04-27"
5007,마니커닭다리살(정육)400g,1,8,0.125,"2025-04-27"
5008,순후추 50g,1,42,0.0238095,"2025-04-27"
5009,피넛버터 크런치 340g,1,8,0.125,"2025-04-27"
5010,저지방 우유 (1L2개),1,8,0.125,"2025-04-27"
5011,조은술세종 유기농 쌀소주 이도 22도 375ml,1,9,0.111111,"2025-04-27"
5012,친환경 양파 1kg,3,37,0.0810811,"2025-04-27"
5013,[국산의 힘] 라온파프리카 (300g),1,7,0.142857,"2025-04-27"
5014,당일수확 순천 싱싱 미나리 1kg (500g*2개),1,9,0.111111,"2025-04-27"
5015,[국산의 힘] 유기농 깐 밤 160g,1,8,0.125,"2025-04-27"
5016,냉장 닭다리살(정육) (500g),1,6,0.166667,"2025-04-27"
5017,부드러운 손질 황태채 150g,1,7,0.142857,"2025-04-27"
5018,백설 100%통들깨들기름 320ml,1,11,0.0909091,"2025-04-27"
5019,멸치액젓 250g,2,17,0.117647,"2025-04-27"
5020,미원 맛소금 95g,2,21,0.0952381,"2025-04-27"
5021,백설 참치액 진 더 풍부한 맛 500g,2,45,0.0444444,"2025-04-27"
5022,[냉동][러시아] 머리없이 몸통만 담은 잘 말린 반건조 절단 코다리 (4미 570g),1,11,0.0909091,"2025-04-27"
5023,참깨흑임자 드레싱 300g,1,11,0.0909091,"2025-04-27"
5024,정성애찬 무지개후르츠 과일혼합 5호 / 10과,1,10,0.1,"2025-04-27"
5025,[냉동][국산] 반건조 민어 (1미 230g) (소금간),1,13,0.0769231,"2025-04-27"
5026,[가정의 달]제주 은갈치 선물세트 2호 (은갈치 특대 4미),1,7,0.142857,"2025-04-27"
5027,폰타나 카르니아 베이컨&머쉬룸 크림 파스타소스 430g,2,11,0.181818,"2025-04-27"
5028,다진마늘 450g (PET),1,49,0.0204082,"2025-04-27"
5029,[나주농장] 프리미엄 과일 선물세트 1호 7kg(사과+배),1,11,0.0909091,"2025-04-27"
5030,헬스꼬기 지방제한 호주산 소고기 다짐육 150gX5팩,1,13,0.0769231,"2025-04-27"
5031,통흑후추65g,1,28,0.0357143,"2025-04-27"
5032,미원 맛소금 250g,1,14,0.0714286,"2025-04-27"
5033,자연촌 990 맛있는 콩나물 500g,1,7,0.142857,"2025-04-27"
5034,[생물][중국] 백생합 (1.5kg/팩),1,7,0.142857,"2025-04-27"
5035,국산 고운 고춧가루 110g,1,14,0.0714286,"2025-04-27"
5036,웅진 아침햇살 1.35L,1,10,0.1,"2025-04-27"
5037,미림 900ml,1,10,0.1,"2025-04-27"
5038,백설 요리올리고당 1.2kg,1,12,0.0833333,"2025-04-27"
5039,통흑후추 그라인더 65g,1,29,0.0344828,"2025-04-27"
5040,깐쪽파 (150g),1,8,0.125,"2025-04-27"
5041,푸드맛남 순수 저온압착 참기름350ml+들기름350ml 총2병[35127587],2,31,0.0645161,"2025-04-27"
5042,백설 5가지재료 부침가루1kg,1,8,0.125,"2025-04-27"
5043,식용유1.8L,2,22,0.0909091,"2025-04-27"
5044,유기농 발아 볶음참깨 200g,1,11,0.0909091,"2025-04-27"
5045,티라미수 300g,1,9,0.111111,"2025-04-27"
5046,매운 건고추(봉),1,8,0.125,"2025-04-27"
5047,순후추 100g,3,55,0.0545455,"2025-04-27"
5048,우포의 아침 순수요리용 청주 미청 14도 1.5L 무가당,1,8,0.125,"2025-04-27"
5049,한돈등갈비구이용500g,1,7,0.142857,"2025-04-27"
5050,특선 숙성한우 1+등급 꽃등심 구이 선물세트 7호(꽃등심400g+꽃등심400g+채끝200g/총1.0kg)냉장,1,8,0.125,"2025-04-27"
5051,국산고춧가루 190g,1,17,0.0588235,"2025-04-27"
5052,리얼그레이티드 파마산 치즈 85g,1,10,0.1,"2025-04-27"
5053,백설 올리고당 700g,1,9,0.111111,"2025-04-27"
5054,중력 밀가루 1kg,1,10,0.1,"2025-04-27"
5055,피넛버터 크리미 340g,1,7,0.142857,"2025-04-27"
5056,[냉동][국산] 법성포 참굴비 (2미 160g/20~21cm),1,8,0.125,"2025-04-27"
5057,청피망(2입/봉),1,10,0.1,"2025-04-27"
5058,블랙앵거스 모듬세트 부채살*2+알등심+차돌박이+진갈비+안창살/각 200g,1,7,0.142857,"2025-04-27"
5059,아삭한숙주 380g,1,10,0.1,"2025-04-27"
5060,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx5병,1,22,0.0454545,"2025-04-27"
5061,"6년근 수삼 선물세트 4호 - 1채 / 750g (11-14편)",1,8,0.125,"2025-04-27"
5062,영양부추 100g,1,10,0.1,"2025-04-27"
5063,[냉동][국산] 손질 삼치살 (600g) (소금간),1,13,0.0769231,"2025-04-27"
5064,[강릉상회] 강원도 건조 산골 황태채 (200g),1,10,0.1,"2025-04-27"
5065,프리미엄 와규(MB6-7) 정육 선물세트 2호 1.2kg(불고기600국거리600),1,9,0.111111,"2025-04-27"
5066,스테이크소스 470g,1,9,0.111111,"2025-04-27"
5067,Silky 두유면 150g,1,10,0.1,"2025-04-27"
5068,골드 마요네즈 500g,1,10,0.1,"2025-04-27"
5069,이금기 팬더굴소스 510G,1,8,0.125,"2025-04-27"
5070,아삭숙주 350g,1,11,0.0909091,"2025-04-27"
5071,가쓰오부시 40g,1,7,0.142857,"2025-04-27"
5072,[조우] 1++ No.9 한우 맑은곰탕 600g,1,8,0.125,"2025-04-28"
5073,몬도 스파게티면 스파게티 파스타면 500g 8개,2,16,0.125,"2025-04-28"
5074,미원 맛소금 250g,2,13,0.153846,"2025-04-28"
5075,브로콜리 (1입/봉),2,7,0.285714,"2025-04-28"
5076,상하치즈 후레쉬 모짜렐라 125g,1,9,0.111111,"2025-04-28"
5077,[냉장][중국] (한판) 가리비 관자살 (440g/팩),1,10,0.1,"2025-04-28"
5078,슬라이스치즈 900g,1,10,0.1,"2025-04-28"
5079,식용유900ml,5,24,0.208333,"2025-04-28"
